id,date,content,topic,sentiment
1.47E+18,2021-12-01 14:48:15+00:00,"New ""Report"" on COVID-19 Origins Is a Laughable Disaster of Chinese Influence – RedState https://t.co/culC4pONdu",PO,negative
1.47E+18,2021-12-01 14:48:15+00:00,"Biden administration considers forcing all travelers returning to the US to quarantine for SEVEN DAYS to curb spread of super-mutant Omicron variant - and may FINE people who flout it
https://t.co/muRYuTE5KE",RE,negative
1.47E+18,2021-12-01 14:48:15+00:00,Covid-19: Cases of Omicron variant recorded in Ghana – GHS https://t.co/MeEUhYWe4A,SV,neutral
1.47E+18,2021-12-01 14:48:15+00:00,@krystalball That’s why I didn’t take the vaccine,VA,negative
1.47E+18,2021-12-01 14:48:15+00:00,"@dermotfitzp @lauroar_ @IrishTimes None of the children in my child’s class have “long covid”, nor do any of the children my child plays sports with. Only ISAG groupies and those being funded to do research on “long covid” seem to know of children with the condition. I think it used to be called somatic disorder.",SV,negative
1.47E+18,2021-12-01 14:48:15+00:00,"@NSWHealth Everybody panic. But seriously, can we just get over all the meaningless hype around all the new covid variants. Or we’ll end up like Marky Mark in WA thinking current covid which is highly transmissible is also as “deadly” as the original full fat covid",SV,negative
1.47E+18,2021-12-01 14:48:15+00:00,"https://t.co/kg5LyfVcDK

After a slowdown around Thanksgiving, Arkansas' surge in COVID-19 cases resumed Tuesday w/ state's cases rising 1,000+ &amp; number of people hospitalized w/virus topping 400, a level not seen in more than a month.",SV,neutral
1.47E+18,2021-12-01 14:48:15+00:00,"@GovKathyHochul Yeah.. well I'm vaccinated and have covid. Like bad. Fever, cough, congested to the point where I can't lay down and sob. Why are you forcing a vaccination on the public that isn't working? It's ridiculous. Literally our government should be ashamed of themselves.",VA,negative
1.47E+18,2021-12-01 14:48:15+00:00,"@KyleLay1 this doesn’t fit the narrative, should prolly cancel it…. Other meaning, people who aren’t fat rarely get severe covid cases https://t.co/baUh6izusC",SV,negative
1.47E+18,2021-12-01 14:48:15+00:00,The struggle is real and covid shots got me fucked up and bow i can't pay rent🤦🏾‍♂️🤦🏾‍♂️,CU,negative
1.47E+18,2021-11-30 08:50:00+00:00,"🗺Australian Omicron cases
#COVID19Aus

Total: 6 confirmed cases (🔺1)

States:
 • NT: 1 case
 • NSW: 5 cases (🔺1)

5th NSW Case: https://t.co/YT4bGdRIPg",SV,neutral
1.47E+18,2021-11-30 08:50:00+00:00,EPT Prague Postponed within the Wake of Emerging COVID-19 Circumstances within the Czech Republic; WSOPE ... - PokerGuru - https://t.co/4Yj9pAu6Mi https://t.co/TXwAdACpaO,SV,neutral
1.47E+18,2021-11-30 08:50:00+00:00,"@furious_apollo @BlueArmyFaction @PoliticsForAlI @Telegraph ‘barely kills anybody’, 200K people barely anybody. Still killing 1000 a week, NHS is completely over run, people dying in ambulances because A&amp;E can’t take them. All avoidable if people had continued masks and social distancing till full vaccination including kids. 🙉la la la.",RE,negative
1.47E+18,2021-11-30 08:50:00+00:00,"USA: A federal appeals court on Friday temporarily blocked an order that all California prison workers must be vaccinated against COVID-19 or have a religious or medical exemption.

https://t.co/46lfBH0QGj",RE,neutral
1.47E+18,2021-11-30 08:50:00+00:00,"#Moderna CEO warns COVID-19 shots less effective against #Omicron

#Omicron 

https://t.co/gGFMOVkqdT",VA,neutral
1.47E+18,2021-11-30 08:50:00+00:00,"Nearly 1,000 passengers from #SouthAfrica had landed at #Mumbai International Airport since November 10, informed Aaditya Thackeray on Monday, while adding that the process of tracking and the contact tracing of these passengers had already begun.
https://t.co/iURL3oHtCx",RE,neutral
1.47E+18,2021-11-30 08:49:59+00:00,"@GeorgeMonbiot We need to plead, we need to share such articles etc. &amp; not give up. I'm employing several people and I was trying to convince them for months to get vaccinated. It wasn't easy, but I succeeded.",VA,positive
1.47E+18,2021-11-30 08:49:59+00:00,Scott Morrison says the new Omicron COVID-19 variant won't lead to more lockdowns:  https://t.co/rqfcOYLO6v,RE,neutral
1.47E+18,2021-11-30 08:49:59+00:00,"Given the fact that new COVID variants and new waves of infection are still coming up, it has truly been confirmed that COVID does not recognise boundaries. Any person from anywhere contact the virus.
#NyoroDelivers https://t.co/PaZ9iipwgC",SV,neutral
1.47E+18,2021-11-30 05:50:10+00:00,"@RonFilipkowski Um, Pope says to get vaccinated.",VA,positive
1.47E+18,2021-11-30 05:50:10+00:00,@MaxMakesWine @BrandiKruse He hasn’t helped others though. He caused unnecessary suffering with his AIDS policies and caused unnecessary deaths from covid by causing skepticism for treatments that were actually helpful early in the diagnosis in favor of the vaccine and remdesivir.,VA,negative
1.47E+18,2021-11-30 05:50:10+00:00,"World Health Organization has warned that the Omicron coronavirus variant poses a high risk of infection surges around the globe.
#Omicron #OmicronVariant https://t.co/WhebiV71eP",SV,neutral
1.47E+18,2021-11-30 05:50:09+00:00,"COVID 19 Vaccination Rates by Country (Vaccination Tracker) | Nov 29 https://t.co/E0agTQ3jL6 via @YouTube 

#COVIDVaccination #VaccinationTracker #Torangene",VA,neutral
1.47E+18,2021-11-30 05:50:08+00:00,"#Pune administration fully prepared to fight 3rd #COVID19 wave in light of #OmicronVariant In the past few months, we have trained over 5,000 medical &amp; paramedical staff &amp; if required, the contractual staff would be re-hired based on our requirements.  https://t.co/STkkvVUM5F",RE,positive
1.47E+18,2021-11-30 05:50:08+00:00,@TimesLIVE They will lose their apathy once they cannot buy alcohol without a vaccine passport.,RE,negative
1.47E+18,2021-11-30 05:50:08+00:00,I really wish ramaphosa had the same energy with alleviating poverty ah he's doing with the vaccines,PO,negative
1.47E+18,2021-11-30 05:50:08+00:00,Dementia Joe is telling people to get a booster while the CEO of the vaccines are telling the public that effectiveness of the vaccine is dropping against the immerging variant....so it makes no sense to get a booster when effectiveness is not even know for said booster! https://t.co/5zTr2V3lBW,PO,negative
1.47E+18,2021-11-30 05:50:07+00:00,"@Ruptly https://t.co/fv0V94K4jh not bad...lol 
Vaccine more than enough...😊",VA,negative
1.47E+18,2021-11-30 05:50:07+00:00,Symptoms of the new Omarion variant of COVID include having an Ice Box where your heart used to be.,CU,neutral
1.47E+18,2021-12-02 05:38:43+00:00,@MattEissey @reisb4 @realcodymeade @CreightonOTE @soonersonly Unless you're living in some weird place I don't know about where 100% of people contracted COVID the comparable stat isn't deaths/case. It's death/1000 person. Where as the .46% is (net) people who moved/population.,SV,negative
1.47E+18,2021-12-02 05:38:43+00:00,@DustinMiszczak @oregon_mom_ And you don’t know that this is an untested vaccine? The people being vaccinated are the test. These pharmaceutical companies cannot be sued because it is an untested vaccine. Look it up,VA,negative
1.47E+18,2021-12-02 05:38:42+00:00,"@david_sand Considering he’s in high risk age group, he should’ve been vaccinated a long time ago. Time for a booster",RE,positive
1.47E+18,2021-12-02 05:38:41+00:00,Even if it's not Covid. Stay home! https://t.co/GHzv8Nrpv3,CU,neutral
1.47E+18,2021-12-02 05:38:40+00:00,You will never be fully vaccinated https://t.co/KVvS8dmKOQ,VA,negative
1.47E+18,2021-12-02 05:38:39+00:00,"@Lindahi79186508 @Fitzgt @calgaryherald It sounds like she would if the vaccinated part of her family agreed, but somehow I sense there's some resistance from that camp.",CU,negative
1.47E+18,2021-12-02 05:38:39+00:00,"@ddiamond 1) Trump hid his positive test from the most senior health officials fighting covid — Birx, Fauci, Hahn, Azar, etc

If not, they would also be some very shitty-type folks.",PO,negative
1.47E+18,2021-12-02 05:38:39+00:00,@StevePriceMedia @rationaliza @AusTodayListnr No. But I have an issue having all my medical records on a vaccine passport. Which by the way I'll never get.,RE,negative
1.47E+18,2021-12-01 09:12:02+00:00,"@FynnJL I've so much pain in terms of time these days 😄
...because of covid and the regulations there is so much to organize at the company now 🙄🤷🏽‍♂️
...and at the weekend I cut of half of my thumb while renovating at my house 🙈

...but I got you in mind 👍🏻",CU,negative
1.47E+18,2021-12-01 09:12:01+00:00,"@saq3 @Platinumlist Hi @saq3 ,
Unfortunately due to COVID we have had to arrange seats in groups - so that we could socially distance correctly according to #UAE government rules. However if you DM us we can try and help get you a single seat.",CU,negative
1.47E+18,2021-12-01 09:12:01+00:00,"@BorisJohnson @TheSun If COVID-19 is anywhere, it is potentially everywhere.

COVID-19 vaccines will save many lives.",VA,positive
1.47E+18,2021-12-01 09:12:01+00:00,"@BBCHughPym Will you now consider broadcasting on vaccine effectiveness? The Lancet has now publiahed a piece questioning the narrative. When will MSM give the other side of the story? BBC has lost credibility.
https://t.co/M2qvJym041",VA,negative
1.47E+18,2021-12-01 09:12:01+00:00,Covid: Is it safe to hit the office Christmas party? https://t.co/vzePAU5fTl,SV,neutral
1.47E+18,2021-12-01 09:12:01+00:00,"@drmwarner I would @drmwarner but everyone I know is vaccinated, except children.

@JohnTory @joe_cressy :

Are we still targeting areas with lower vaccination rates?  Are we still reaching people?

@cityoftoronto #COVID19",RE,neutral
1.47E+18,2021-12-01 09:12:01+00:00,"@Patrick09363952 @LozzaFox I do hope a member of your family doesn't get cancer patrick but, if they do, at least you can tell them not worry we are sorting Covid out. You bed wetting prick.",PO,negative
1.47E+18,2021-12-01 09:12:01+00:00,"IPN December Magazine is now available to read online 
This year, we are bringing you the Covid Heroes 100.

View the magazine: https://t.co/4QFHvbIG18 

 #PharmacyIreland  #IrishPharmacy  #CovidHeroes  #IrishPharmacyNews https://t.co/zavRbGCxzJ",CU,positive
1.47E+18,2021-12-01 09:12:01+00:00,"@BorisJohnson @TheSun Yet here we are in masks and isolating, unlike many countries who haven't had high vaccine uptake. https://t.co/maiHlOeYGR",VA,negative
1.47E+18,2021-12-01 09:12:00+00:00,"@MarionKoopmans @P_Bruijning @amcvanrossum @Gert_van_Dijk ""We should not be discussing the necessity of vaccinating children against COVID; instead we should be determining the best way to do it.""",VA,positive
1.47E+18,2021-11-30 19:10:52+00:00,"@owillis So if the santas died from covid, does that mean Fox disinformation killed them.
Did Fox cancel Christmas?",PO,negative
1.47E+18,2021-11-30 19:10:52+00:00,"Unfortunately covid pandemic still going on,people 'who think' its over&amp;they mingling crowd/people hugging/holding/standing beside/shaking hands r most unfortunate,they're in high risk to be infected,vaccine cant cure/prevent,if covid virus really enter in any elderly human body",SV,positive
1.47E+18,2021-11-30 19:10:52+00:00,There is no high like getting vaccines 😷,VA,positive
1.47E+18,2021-11-30 19:10:52+00:00,"@ArtValley818_ Guess McDonald's is finally promoting people having a healthy diet, cause if they do that shit, I ain't spending my money there. And I'm vaccinated. I will absolutely refuse to give any money to businesses that support vaccination segregation.",RE,negative
1.47E+18,2021-11-30 19:10:52+00:00,"@GlowCloudd @4DAMDAVID @CITADELSUCKS @NancyTracker It was jot my choice I was forced out because I’m not ready to take a vax that is brand new when I already know more people severely effected by the vax than actual covid itself. Don’t put that on me, such a corrupt mandate. Especially when vaxxed people are spreading it just",VA,negative
1.47E+18,2021-11-30 19:10:52+00:00,"So far my body is reacting to my Pfizer booster shot yesterday much better than it did to my J&amp;J in March. Back then I woke up the next day with a headache and was unusually lethargic all day. 

Today is no headache and just the usual amount of lethargy!",VA,positive
1.47E+18,2021-11-30 19:10:52+00:00,"Just realized after booking our boaster shots it will be Moderna, going for the full meal deal cocktail.
AZ
PF
Mod",VA,neutral
1.47E+18,2021-11-30 19:10:51+00:00,Chris Cuomo advised his disgraced brother Andrew about COVID ‘messaging’ until months ago https://t.co/VCvONhRBCx,PO,negative
1.47E+18,2021-11-30 19:10:51+00:00,@JamieGlackin1 @dannyoneill4696 Apparently since covid all flights now go via Senegal,RE,neutral
1.47E+18,2021-11-30 19:10:51+00:00,FFS just wear a mask and get vaccinated https://t.co/BwiK2rjqe3,RE,negative
1.47E+18,2021-11-30 03:29:12+00:00,"@raisor29 @Sal93629605 @DineshDSouza Moderma and Pfizer are both on the guest list of all elite CCP gathering. Those are the two companies that the democrats are in full support of. But irrelevant of the brand, I will never take that shot. If I lose my pension over it, then so be it.",VA,negative
1.47E+18,2021-11-30 03:29:12+00:00,"Whelp. After almost two years of not even a sniffle, I am sick for the first time since the beginning of 2020. COVID TESTS NEGATIVE (Still awaiting results for Influenza A &amp; B) but I’m currently testing positive for being a mopey, sleepy, and achy bitch.",CU,neutral
1.47E+18,2021-11-30 03:29:12+00:00,"Even in a sane, highly vaccinated state,  the idiots too lazy or too stupid to get the shot reach out to get infected or spread it. They keep killing older people and triggering outbreaks in retirement homes.  https://t.co/CuTR672zw3",SV,positive
1.47E+18,2021-11-30 03:29:12+00:00,"@StevenG66100255 @ATannis @seanhannity @tedcruz What lie did Rand Paul catch Fauci in? It's the other way around. Rand Paul is a partisan hack looking for his ""gotcha"" moment, but Fauci mops the floor with him every time.

Covid hanging around is the complete opposite of a political win for Dems. Drink that Kool-Aid, cultist!",PO,negative
1.47E+18,2021-11-30 03:29:12+00:00,Johns Hopkins did a study about the long term effects of surviving Covid. The effects range from a few months to ongoing. 99.9% survival rate isn't coming free. Consider vaccinating. https://t.co/cyDn72gqFr,SV,neutral
